post_id,title,body,author,created_at,url,source
7451678,Emotion Histogram,"<P>Core Idea</P><P>Allow listeners/watchers to react to exact moments in a podcast episode using quick emoticons or reaction markers.</P><P>Those reactions generate a visual “Emotion Histogram” across the episode timeline, showing where listeners experienced:</P><UL><LI>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; suspense</LI><LI>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; shock</LI><LI>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; laughter</LI><LI>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; excitement</LI><LI>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; confusion</LI><LI>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; important moments</LI></UL><P>This helps users discover high-impact moments naturally without needing comments or spoilers.</P><P>**bleep**</P>",BenjiBs3,2026-05-27T20:51:25.597+02:00,https://community.spotify.com/t5/Live-Ideas/Emotion-Histogram/idi-p/7451678,forum
7450810,Re: Google Assistant devices re-direct to random albums with similar names,"<P>No... I have 3 devices...</P><P>1 Google Nest Mini standalone</P><P>2 Google Nest Mini stereo paired</P><P>""Hey google, play discover weekly"" (playing the album discover weekly!!!)</P><P>""Hey google, play discover weekly playlist"" (playing the album discover weekly!!!)</P><P>&nbsp;</P><P>What's your firmware?</P><DIV><STRONG>System firmware version</STRONG>: 531490</DIV><DIV><STRONG>Cast firmware</STRONG>: 20251119_1643_RC07</DIV>",marcolopespt,2026-05-26T23:07:59.756+02:00,https://community.spotify.com/t5/Your-Library/Google-Assistant-devices-re-direct-to-random-albums-with-similar/m-p/7450810#M69960,forum
7450770,Would like a setting that gives users the option to not be shown ai music,"<P>I seem to be getting more and more AI generated music suggested to me by the spotify algorithm whether its via the dj, discover weekly, etc. Although i do think it should be allowed for people to generate and list AI generated music i personally don't want to be consuming it so i think it would be nice for users to individually be able to decide for themselves if they want to be shown AI generated music or not. It also brings up the issue of intellectual property rights as I have heard numerous songs that are very clearly AI generated but blatantly copy riffs from popular songs.</P>",danjobanjo13,2026-05-26T22:02:07.263+02:00,https://community.spotify.com/t5/Live-Ideas/Mark-Disable-AI-Generated-Songs/idc-p/7450770#M352561,forum
7450259,Feature Suggestion Add a ‘Play Similar Songs’ Option- Add a ‘Play Similar Songs’  options,"<P><SPAN>I’m a college student and a regular Spotify user, and I wanted to share a small feature idea that I genuinely feel could make the app experience even better.</SPAN></P><P>&nbsp;</P><P><SPAN>It would be really cool if Spotify added a </SPAN><SPAN>“Play Similar Songs”</SPAN><SPAN> option directly in the song pop-up menu (where options like Add to Queue, Add to Playlist, etc. already exist). So if someone is listening to a song and taps this option, Spotify could instantly continue with tracks that match the same vibe, mood, energy, or style.</SPAN></P><P>&nbsp;</P><P><SPAN>One reason I thought of this is because during hangouts with friends or family, the person controlling the music suddenly becomes responsible for keeping the vibe alive. There’s weird pressure to constantly think of the next song and avoid awkward mood shifts. A feature like this would make the experience feel way smoother and more effortless instead of making people manually search every few minutes.</SPAN></P><P>&nbsp;</P><P><SPAN>I also feel this could naturally increase listening time and help people discover more music without leaving the flow of the moment.</SPAN></P><P>&nbsp;</P><P><SPAN>Thanks for making a platform that’s such a big part of everyday life for so many of us. Thought I’d share this idea in case the team finds it interesting.</SPAN></P><P>&nbsp;</P><P><SPAN>Best,</SPAN><SPAN><BR /></SPAN><SPAN>Rudraksh Gupta</SPAN></P>",Rudraksh_Gupta,2026-05-26T13:00:07.684+02:00,https://community.spotify.com/t5/Live-Ideas/Feature-Suggestion-Add-a-Play-Similar-Songs-Option-Add-a-Play/idi-p/7450259,forum
7450253,In Our Headphones: May 2026,"<P>Hey everyone!</P>
<P>&nbsp;</P>
<P>May brought longer days, warmer weather, and plenty of opportunities to freshen up our playlists.&nbsp;<span class=""lia-unicode-emoji"" title="":musical_note:"">🎵</span> Here’s a look at what’s been in our headphones lately.&nbsp;<span class=""lia-unicode-emoji"" title="":headphone:"">🎧</span></P>
<P>&nbsp;</P>
<P><STRONG><a href=""https://community.spotify.com/t5/user/viewprofilepage/user-id/13968382"">@Elena</a></STRONG></P>
<P>&nbsp;</P>
<P><EM>This month I had the joy of attending the Metallica concert and hearing this song live. It was one of the few newer ones they performed and it was a really solid act.</EM></P>
<P>&nbsp;</P>
<P><A href=""spotify:track:6eXWc7irALyENtbAD2TTOT:small"" target=""_self"" rel=""nofollow noopener noreferrer"">spotify:track:6eXWc7irALyENtbAD2TTOT:small</A></P>
<P>&nbsp;</P>
<P>From live concert highs, we move straight into the comfort of algorithm-powered discoveries.&nbsp;<span class=""lia-unicode-emoji"" title="":couch_and_lamp:"">🛋</span></P>
<P>&nbsp;</P>
<P><STRONG><a href=""https://community.spotify.com/t5/user/viewprofilepage/user-id/24071934"">@Dessi</a></STRONG></P>
<P><BR /><EM>My Discover Weekly was on fire once again and I've been enjoying a lot of newly found tracks and revisiting some forgotten ones thanks to it.</EM></P>
<P>&nbsp;</P>
<P><A href=""spotify:track:1FNvrp5K02oThumS6gllzp:small"" target=""_self"" rel=""nofollow noopener noreferrer"">spotify:track:1FNvrp5K02oThumS6gllzp:small</A><BR /><A href=""spotify:track:0xjkgYSzHjBZNvyUaC9cXX:small"" target=""_self"" rel=""nofollow noopener noreferrer"">spotify:track:0xjkgYSzHjBZNvyUaC9cXX:small</A></P>
<P><A href=""spotify:track:0tIi8FsNFChexzMAkkjCcE:small"" target=""_self"" rel=""nofollow noopener noreferrer"">spotify:track:0tIi8FsNFChexzMAkkjCcE:small</A></P>
<P>&nbsp;</P>
<P>Next, we dive into a wider mix of sounds and influences.&nbsp;<span class=""lia-unicode-emoji"" title="":speaker_low_volume:"">🔈</span><span class=""lia-unicode-emoji"" title="":speaker_medium_volume:"">🔉</span><span class=""lia-unicode-emoji"" title="":speaker_high_volume:"">🔊</span></P>
<P>&nbsp;</P>
<P><STRONG><a href=""https://community.spotify.com/t5/user/viewprofilepage/user-id/24068509"">@Kiril</a></STRONG></P>
<P>&nbsp;</P>
<P><A href=""spotify:track:6SvlfrQYzUsW5UQUpUpy26:small"" target=""_self"" rel=""nofollow noopener noreferrer"">spotify:track:6SvlfrQYzUsW5UQUpUpy26:small</A></P>
<P><BR /><EM>The winner of Eurovision 2026 - a catchy ethno-flavored tune that has a bit of everything and was cleverly designed to win likes across the world and take over the social networks! All eyes are on Bulgaria now and the listening ears turn towards this young and wild female artist! Great success for Bulgaria and the global pop culture! Go go Dara bangarang them!</EM></P>
<P><BR /><A href=""spotify:track:1CquLefYxEfavtmarTzQZJ:small"" target=""_self"" rel=""nofollow noopener noreferrer"">spotify:track:1CquLefYxEfavtmarTzQZJ:small</A></P>
<P><BR /><EM>To continue the theme of winning and winners! Here is the latest and very fresh instrumental produced by Jamaican super-star Sean Paul with a nice ""Winner"" entry performed by the Jamaican popular dancehall artist Busy Signal (who became even more popular few years ago with his song with Major Lazer - Watch Out For This (Bumaye)!</EM></P>
<P><BR /><A href=""spotify:track:7eXPRijqjIDG0i1jSm1kgf:small"" target=""_self"" rel=""nofollow noopener noreferrer"">spotify:track:7eXPRijqjIDG0i1jSm1kgf:small</A></P>
<P><BR /><EM>And something well different and well excellent for dessert! Viren Neel is a genre-defying singer, songwriter, and composer from Trinidad and Tobago, blending soul, folk, pop, alt-rock, and Caribbean influences. Enjoy this great tune and have a wonderful one!</EM></P>
<P>&nbsp;</P>
<P>Sometimes the best discoveries aren’t brand new at all but waiting patiently to be rediscovered.&nbsp;<span class=""lia-unicode-emoji"" title="":gem_stone:"">💎</span></P>
<P>&nbsp;</P>
<P><STRONG><a href=""https://community.spotify.com/t5/user/viewprofilepage/user-id/24620613"">@Vasil</a></STRONG></P>
<P>&nbsp;</P>
<P><EM>This month I accidentally dove into one of my favorite bands of 2018 and I remembered how much I enjoy the sound of them! The instrumentals are immaculate and Ariel's voice complements them to a T! This is a perfect opportunity to remind you folks of Icon for Hire:</EM></P>
<P>&nbsp;</P>
<P><SPAN><A href=""spotify:track:7pQPvZc47B3ztdOCWNnYiY:small"" target=""_self"" rel=""nofollow noopener noreferrer""> spotify:track:7pQPvZc47B3ztdOCWNnYiY:small</A></SPAN></P>
<P><SPAN><A href=""spotify:track:0FtD1ZukwCnuTfTNuwxrQM:small"" target=""_self"" rel=""nofollow noopener noreferrer"">spotify:track:0FtD1ZukwCnuTfTNuwxrQM:small</A></SPAN></P>
<P><SPAN><A href=""spotify:track:4nPI6aIrHaMNZbF2q8NfpX:small"" target=""_self"" rel=""nofollow noopener noreferrer"">spotify:track:4nPI6aIrHaMNZbF2q8NfpX:small</A></SPAN></P>
<P><SPAN><A href=""spotify:track:3LhRT5WjuelKC0QzdsFNod:small"" target=""_self"" rel=""nofollow noopener noreferrer"">spotify:track:3LhRT5WjuelKC0QzdsFNod:small</A></SPAN></P>
<P><SPAN><A href=""spotify:track:2yQU8Kz10SPaDQ45alwRSI:small"" target=""_self"" rel=""nofollow noopener noreferrer"">spotify:track:2yQU8Kz10SPaDQ45alwRSI:small</A></SPAN></P>
<P>&nbsp;</P>
<P>While we're on the topic of rediscovering old things. <span class=""lia-unicode-emoji"" title="":computer_disk:"">💽</span></P>
<P>&nbsp;</P>
<P><STRONG><a href=""https://community.spotify.com/t5/user/viewprofilepage/user-id/24843417"">@Joan</a>&nbsp;</STRONG></P>
<P>&nbsp;</P>
<P><EM>Recently, I've been in a real 90s mood, really diving back into all manner of tunes from the decade and appreciating just how awesome so much of the music of that era really was! At the same time, I've also been in the mood for some sci-fi/cyberpunk vibes, so the end result was jamming to a lot of 90s industrial, techno, among other things! It's the party of a lifetime!</EM></P>
<P>&nbsp;</P>
<P><A href=""spotify:track:1d3iQh4fTm5D6iRtgrZPZ9:small"" target=""_self"" rel=""nofollow noopener noreferrer"">spotify:track:1d3iQh4fTm5D6iRtgrZPZ9:small</A>&nbsp;</P>
<P><A href=""spotify:track:3fvw80ajmq6CbF0xXFM3ZG:small"" target=""_self"" rel=""nofollow noopener noreferrer"">spotify:track:3fvw80ajmq6CbF0xXFM3ZG:small</A>&nbsp;</P>
<P><A href=""spotify:track:6MWGN8etG2weRvS6e5JwzR:small"" target=""_self"" rel=""nofollow noopener noreferrer"">spotify:track:6MWGN8etG2weRvS6e5JwzR:small</A>&nbsp;</P>
<P><A href=""spotify:track:55Ilqi0tkzElAOqDPixuDU:small"" target=""_self"" rel=""nofollow noopener noreferrer"">spotify:track:55Ilqi0tkzElAOqDPixuDU:small</A>&nbsp;</P>
<P><A href=""spotify:track:7wEjn7R9tsvYXrxy3BVB9p:small"" target=""_self"" rel=""nofollow noopener noreferrer"">spotify:track:7wEjn7R9tsvYXrxy3BVB9p:small</A>&nbsp;</P>
<P><A href=""spotify:track:2EcVBrDlIZ7uWsS36MdWS2:small"" target=""_self"" rel=""nofollow noopener noreferrer"">spotify:track:2EcVBrDlIZ7uWsS36MdWS2:small</A>&nbsp;</P>
<P>&nbsp;</P>
<P><EM>On that note, I also found that Canadian industrial legends Front Line Assembly have finally put their most iconic album Tactical Neural Implant back up on Spotify! So I've been jamming a lot to this one in particular.</EM></P>
<P>&nbsp;</P>
<P><A href=""spotify:track:15lgQGNF3f75w6bdEZQoZn:small"" target=""_self"" rel=""nofollow noopener noreferrer"">spotify:track:15lgQGNF3f75w6bdEZQoZn:small</A>&nbsp;</P>
<P><A href=""spotify:track:2SNoyv4Gt5OZg7gDDcJo6S:small"" target=""_self"" rel=""nofollow noopener noreferrer"">spotify:track:2SNoyv4Gt5OZg7gDDcJo6S:small</A>&nbsp;</P>
<P><A href=""spotify:track:3knn3m4H1n5qzfbNcxoPK0:small"" target=""_self"" rel=""nofollow noopener noreferrer"">spotify:track:3knn3m4H1n5qzfbNcxoPK0:small</A>&nbsp;</P>
<P>&nbsp;</P>
<P>We now take a short detour into full summer vibes.&nbsp;<span class=""lia-unicode-emoji"" title="":beach_with_umbrella:"">🏖</span></P>
<P>&nbsp;</P>
<P><STRONG><a href=""https://community.spotify.com/t5/user/viewprofilepage/user-id/24071942"">@Ivelina</a></STRONG></P>
<P>&nbsp;</P>
<P><EM>I'm Summer-theming my song choices once again. What a surprise </EM><span class=""lia-unicode-emoji"" title="":grinning_face_with_sweat:"">😅</span><span class=""lia-unicode-emoji"" title="":sun:"">☀️</span><BR /><EM>First on the list (ofc something with Inna):</EM></P>
<P><BR /><A href=""spotify:track:7seSCZywUZjXb9DXEfCQae:small"" target=""_self"" rel=""nofollow noopener noreferrer"">spotify:track:7seSCZywUZjXb9DXEfCQae:small</A></P>
<P><BR /><EM>Have been blasting this one in the car for the past week </EM><span class=""lia-unicode-emoji"" title="":musical_notes:"">🎶</span><span class=""lia-unicode-emoji"" title="":woman_dancing:"">💃</span><BR /><EM>Second entry is this remix of Stromae's famous Papaoutai:</EM></P>
<P><BR /><A href=""spotify:track:2pwED7E7gGr3UR7T3s3LSM:small"" target=""_self"" rel=""nofollow noopener noreferrer"">spotify:track:2pwED7E7gGr3UR7T3s3LSM:small</A></P>
<P><BR /><EM>I mean, it's been all over the radio and I couldn't help it getting stuck in my head </EM><span class=""lia-unicode-emoji"" title="":grinning_face_with_smiling_eyes:"">😄</span><BR /><EM>Last one which I might have previously shared already </EM><span class=""lia-unicode-emoji"" title="":face_with_tears_of_joy:"">😂</span><EM> — Morena by another Romanian diva, Antonia. This one takes me back to when I was 5th or 6th grade… memories </EM><span class=""lia-unicode-emoji"" title="":grinning_face_with_smiling_eyes:"">😄</span></P>
<P><BR /><A href=""spotify:track:1LMxs5HqN9ZzYH3Abo01Uo:small"" target=""_self"" rel=""nofollow noopener noreferrer"">spotify:track:1LMxs5HqN9ZzYH3Abo01Uo:small</A></P>
<P>&nbsp;</P>
<P>From sun‑soaked pop, we shift gears into something deeper and more immersive.&nbsp;<span class=""lia-unicode-emoji"" title="":sunrise_over_mountains:"">🌄</span></P>
<P>&nbsp;</P>
<P><STRONG><a href=""https://community.spotify.com/t5/user/viewprofilepage/user-id/24071986"">@Yordan</a></STRONG></P>
<P><BR /><EM>I recently visited Romania and the Carpathian Mountains are absolutely stunning. Listening one of their finest acts, Negura Bunget, on the trip was a transcendental experience for me.</EM></P>
<P><BR /><A href=""spotify:track:6mDjSCrETUb5c4106qZmst:small"" target=""_self"" rel=""nofollow noopener noreferrer"">spotify:track:6mDjSCrETUb5c4106qZmst:small</A>&nbsp;</P>
<P><A href=""spotify:track:7695CaOmxVp8nzuiTDatqj:small"" target=""_self"" rel=""nofollow noopener noreferrer"">spotify:track:7695CaOmxVp8nzuiTDatqj:small</A></P>
<P><BR /><EM>I've somehow missed that these two EPs are finally available on Spotify. With such raw and powerful releases, ISIS (the band) were destined to greatness from the very beginning.</EM></P>
<P><BR /><A href=""spotify:track:6qMSLSa1PzFA4Q5ToOdNoR:small"" target=""_self"" rel=""nofollow noopener noreferrer"">spotify:track:6qMSLSa1PzFA4Q5ToOdNoR:small</A><BR /><A href=""spotify:track:51i22XnCFvyfurbmRSge0y:small"" target=""_self"" rel=""nofollow noopener noreferrer"">spotify:track:51i22XnCFvyfurbmRSge0y:small</A></P>
<P><BR />That leads us nicely into my own recent listens: <BR /><BR /><EM>For the past couple of months, Discover Weekly has been relentlessly suggesting covers and remixes of famous tracks. I keep complaining about it and then quietly save half of them to my Liked Songs.&nbsp;At this point, the algorithm is not recommending music, it’s simply calling me out.&nbsp;Anyway, here are some of my recent favorites:</EM><BR /><BR /><A href=""spotify:track:4acZFxefEvWVnrchaNFpX1:small"" target=""_self"" rel=""nofollow noopener noreferrer"">spotify:track:4acZFxefEvWVnrchaNFpX1:small</A></P>
<P><A href=""spotify:track:2EA7DEqkjhurqsMwElmioQ:small"" target=""_self"" rel=""nofollow noopener noreferrer"">spotify:track:2EA7DEqkjhurqsMwElmioQ:small</A></P>
<P><A href=""spotify:track:0NVJMJEAfwmvz8OWsTuzMw:small"" target=""_self"" rel=""nofollow noopener noreferrer"">spotify:track:0NVJMJEAfwmvz8OWsTuzMw:small</A></P>
<P><A href=""spotify:track:4469r0YODYnzyMxQq3mP9w:small"" target=""_self"" rel=""nofollow noopener noreferrer"">spotify:track:4469r0YODYnzyMxQq3mP9w:small</A></P>
<P>&nbsp;</P>
<P>That’s all from us for May! Hope your playlists are as bright as the days ahead&nbsp;<span class=""lia-unicode-emoji"" title="":smiling_face_with_sunglasses:"">😎</span></P>
<P>&nbsp;</P>
<P><STRONG>You can check out the full playlist here:</STRONG></P>
<P>&nbsp;</P>
<P><A href=""spotify:playlist:6lv6DjjryalvuDqg0oirRb"" target=""_self"" rel=""nofollow noopener noreferrer"">spotify:playlist:6lv6DjjryalvuDqg0oirRb</A></P>
<P>&nbsp;</P>
<P><STRONG>Let us know in the comments what you've been listening to and see you next time!&nbsp;<span class=""lia-unicode-emoji"" title="":musical_note:"">🎵</span><span class=""lia-unicode-emoji"" title="":right_arrow_curving_down:"">⤵️</span></STRONG></P>",MihailY,2026-05-26T12:53:09.859+02:00,https://community.spotify.com/t5/Community-Blog/In-Our-Headphones-May-2026/ba-p/7450253,forum
7450221,More Variety in Spotify Radio & Generated Playlists,"<P><SPAN>I find it really frustrating that so many Spotify-generated playlists and radios based on my music taste basically contain the exact same songs over and over again.</SPAN></P><P>&nbsp;</P><P><SPAN>The whole reason I choose a radio or a generated playlist is because I want to discover something different when I’m tired of my own music. But instead, it often feels like I’m just listening to the same playlist in different versions.</SPAN></P><P>&nbsp;</P><P><SPAN>Even across completely different playlists, many of the same songs keep repeating. I’d love more variety, deeper discovery, and less repetition in Spotify’s recommendations.</SPAN></P>",Schnett1,2026-05-26T12:01:09.977+02:00,https://community.spotify.com/t5/Live-Ideas/More-Variety-in-Spotify-Radio-amp-Generated-Playlists/idi-p/7450221,forum
7450164,Re: My Release Radar playlist both disappeared and refuses to update!,"<P>&nbsp;</P><P>&nbsp;</P><P>&nbsp;</P><P>Thanks for the speedy response! I did the 'sign out everywhere' thing that you suggested multiple times, but it didn't change anything.</P><P>&nbsp;</P><P>I have 3 screenshots here showing what a mess this all is. The first one is on my laptop showing you the dates in February. It's an official 'Made by Spotify' playlist, or at least</P><P>that's what it says. How did I find it on my</P><P>laptop? I don't remember exactly but I think I</P><P>&nbsp;</P><P>manually searched for it and found it that way, and then from there I added it to my library so that it would be pinned at the top of all my playlists going forward. Oddly, this Release Radar playlist&nbsp;<EM>does not</EM> show up at all in the 'Made for Jethawk' section on&nbsp;<EM>both</EM> the phone and laptop!</P><P>&nbsp;</P><P>The second screenshot is on my phone. One thing changed since my original post and that's that instead of just being a blank gray void, the 'Release Radar' playlist now says 'Release Radar' on my phone. Clicking it just starts the endless green loading circle and nothing happens. I've tried selecting it to get into it a bunch of times and it's the same result each time.</P><P>&nbsp;</P><P>The third one is the Web Player that you also suggested, showing that what I think should be my 'Release Radar' playlist based on the description is grayed out. Trying to select it gives me the same result as trying on the phone, an endless green loading loop that never loads anything.</P><P>&nbsp;</P><P>Speaking of playlists that are automatically 'Made for Jethawk', 'New Music Friday', 'Discover Weekly', and 'Release Radar Radio' show up on all platforms without any issues. The problem is none of these playlists are the actual 'Release Radar' that I'm looking for! I</P><P>&nbsp;</P><P>checked out the 'New Music Friday' playlist thinking maybe it was just like a new version of Release Radar, but it's absolutely not and is filled with songs for artists that I do not follow, and the entire point of Release Radar is that it's specifically custom curated for you and ONLY includes songs from artists that you follow.&nbsp;</P><P>&nbsp;</P><P>This issue is just so bizarre and&nbsp;<EM>extremely&nbsp;</EM>frustrating! Like all the other automatically generated 'Made by Spotify' playlists are working fine, but practically the entire reason I use Spotify is to dig into the Weekly updated 'Release Radar' playlist! I don't understand how that one specific playlist is so broken in your system for my account. Is there any way you could contact some higher ups in Spotify that have some programming knowledge and who could help fix this issue on like a written code level?</P><P>&nbsp;</P><P>Any help would be great! I've been using Spotify premium for over a decade now and NEVER had this issue before, and it's such a big deal to me that like I said, if it can't be fixed then I will heavily consider ditching Spotify for another music streaming app that actually works! I don't want to have to do that but when the app/program is this broken on such a basic level, I might have no choice.&nbsp;</P><P>&nbsp;</P><P>&nbsp;</P><P><span class=""lia-inline-image-display-wrapper lia-image-align-inline"" image-alt=""9d5323ab-3935-428d-9865-acbce54d0477-1_all_174625.png"" style=""width: 1920px;""><img src=""https://community.spotify.com/t5/image/serverpage/image-id/208380i3EE9038ACFE0C947/image-size/medium?v=v2&amp;px=400"" role=""button"" title=""9d5323ab-3935-428d-9865-acbce54d0477-1_all_174625.png"" alt=""9d5323ab-3935-428d-9865-acbce54d0477-1_all_174625.png"" /></span></P><P> </P><P><span class=""lia-inline-image-display-wrapper lia-image-align-inline"" image-alt=""1000113760.jpg"" style=""width: 1080px;""><img src=""https://community.spotify.com/t5/image/serverpage/image-id/208381i6BEFDD8A414383E0/image-size/medium?v=v2&amp;px=400"" role=""button"" title=""1000113760.jpg"" alt=""1000113760.jpg"" /></span></P><P> </P><P><span class=""lia-inline-image-display-wrapper lia-image-align-inline"" image-alt=""1000113761.png"" style=""width: 1920px;""><img src=""https://community.spotify.com/t5/image/serverpage/image-id/208382iA7016C110B4C8630/image-size/medium?v=v2&amp;px=400"" role=""button"" title=""1000113761.png"" alt=""1000113761.png"" /></span></P><P> </P>",darkhyperchaos,2026-05-26T10:33:52.179+02:00,https://community.spotify.com/t5/Your-Library/My-Release-Radar-playlist-both-disappeared-and-refuses-to-update/m-p/7450164#M69946,forum
7450098,not showing my friends the weekly wrapped or being able to turn it off,<P>yesterday i saw that my friend could see my weekly stats on her spotify along with hers including minutes artists and songs and while i think its a nice idea if someone WANTS their friends to see it i personally would rather show them myself if i wanted to</P><P>but pls keep in mind i dont mean turning my activity off or a private session i mean an actual privacy setting where i can turn specifically my friends seeing my weekly stats&nbsp;</P>,okxca,2026-05-26T08:56:42.154+02:00,https://community.spotify.com/t5/Live-Ideas/not-showing-my-friends-the-weekly-wrapped-or-being-able-to-turn/idi-p/7450098,forum
7449833,"Re: AI ""verified artists"" with ""About"" never saying it's AI","<P>Looks like just blocking every band not verified by Spotify would actually solve my problem. The AI slop I see in discover weekly isn't verified, real bands are (as far as I've looked so far)</P>",aaronclawrence,2026-05-26T00:29:45.414+02:00,https://community.spotify.com/t5/Music-Discussion/AI-quot-verified-artists-quot-with-quot-About-quot-never-saying/m-p/7449833#M23791,forum
7448637,Re: Fewer buttons to push…. Driving here,<P>Too many buttons to press if I want to discover a new artist without disrupting my current playlist&nbsp;</P><P>&nbsp;</P><P>needs to be easier&nbsp;</P>,Shadowgus,2026-05-24T18:03:05.100+02:00,https://community.spotify.com/t5/Live-Ideas/Fewer-buttons-to-push-Driving-here/idc-p/7448637#M352357,forum
7448635,Re: Fewer buttons to push…. Driving here,"<P>Following a new artist you discover should come with a single button to hear <span class=""lia-unicode-emoji"" title="":ear:"">👂</span> their most popular songs&nbsp;</P>",Shadowgus,2026-05-24T17:59:54.935+02:00,https://community.spotify.com/t5/Live-Ideas/Fewer-buttons-to-push-Driving-here/idc-p/7448635#M352356,forum
7448426,My Release Radar playlist both disappeared and refuses to update!,"<P>Hi I love my weekly updated Release Radar playlist so this is extremely frustrating to me!&nbsp;</P><P><STRONG>Plan</STRONG></P><P>Premium</P><P><STRONG>Country</STRONG></P><P>United States</P><P><STRONG>Device</STRONG></P><P>Samsung S22+, Asus Zenbook (2025 model),&nbsp;</P><P><STRONG>Operating System</STRONG></P><P>Latest version of Android, Windows 11,&nbsp;</P><P>&nbsp;</P><P><STRONG>My Question or Issue</STRONG></P><P>So there are 2 different issues with my Release Radar playlist depending on the platform I'm using Spotify from.</P><P>&nbsp;</P><P>I mostly use Spotify on my Android phone, and on the Android app, the Release Radar has COMPLETELY DISSAPPEARED! I've tried everything like clearing the cache (both in the app and in the Android</P><P>&nbsp;</P><P>settings menu), reinstalling, logging out and back in, etc, and it still absolutely refuses to show up at all on my phone! Manually searching for it doesn't work either.</P><P>&nbsp;</P><P>And so I went searching for it on my Windows 11 laptop in order to see if it still refused to show up there, even though I usually don't use Spotify on my laptop very much, and I sorta found it! I found a</P><P>&nbsp;</P><P>playlist that says 'Release Radar' and under who made it it says 'Spotify', indicating that it should indeed be my own custom made Release Radar playlist. The problem is, every single song on there has</P><P>&nbsp;</P><P>a date of 2-26-2026 attached to it, indicating that this Release Radar playlist hasn't been updated AT ALL since then! I even went through and checked with individual songs to make sure it didn't just</P><P>&nbsp;</P><P>correctly update and show a mistaken old date, and all the songs I checked were indeed uploaded to Spotify on or around 2-26-2026, so this is seriously just a months old version of my Release Radar playlist!</P><P>&nbsp;</P><P>Is anyone else having this specific issue with their Release Radar playlist, or does anyone have a solution to this?</P><P>&nbsp;</P><P>The Release Radar playlist is the best part of Spotify for me, and if I can't get it working like normal again soon I'm going to seriously consider moving onto using a different music streaming service because</P><P>extremely basic stuff like your weekly</P><P>&nbsp;</P><P>updated Release Radar playlist being there and being correctly updated on a guaranteed consistent basis is an extremely basic requirement for me. It's an extremely basic function of the app.</P><P>&nbsp;</P><P>Oh, and I've been having this issue for almost 2 weeks now!</P>",darkhyperchaos,2026-05-24T12:36:00.352+02:00,https://community.spotify.com/t5/Your-Library/My-Release-Radar-playlist-both-disappeared-and-refuses-to-update/td-p/7448426,forum
7487438,"Feature Request: Remove the 5,000 listener requirement for Spotify Countdown Pages","<DIV class="""">Hello Spotify Team,</DIV><DIV class="""">&nbsp;</DIV><DIV class="""">I am writing to request a change to the accessibility of the Spotify Countdown Pages feature for albums and EPs. Currently, this powerful pre-release tool is locked behind a strict minimum requirement of 5,000 monthly active listeners.<SPAN>&nbsp;</SPAN></DIV><DIV class="""">&nbsp;</DIV><DIV class=""""><SPAN class="""">As an independent artist planning a long-term album campaign, this requirement puts developing creators at a major disadvantage. Competitor platforms, such as Apple Music, provide ""Upcoming Release"" and ""Pre-Add"" modules with a hidden track list to every single artist on their platform from day one, regardless of listener count.</SPAN></DIV><DIV class="""">&nbsp;</DIV><DIV class="""">Allowing all artists to use Countdown Pages would:</DIV><OL class=""""><LI><SPAN class="""">Help independent acts organically build momentum, pre-saves, and monthly listeners <EM>before</EM> their album drops.</SPAN></LI><LI><SPAN class="""">Level the playing field between independent creators and established or major-label artists.</SPAN></LI><LI><SPAN class="""">Encourage artists to drive traffic directly to Spotify early in their marketing campaigns.</SPAN></LI></OL><DIV class="""">Please consider removing the 5,000 listener threshold or lowering it significantly for full-length album and EP distributions. Thank you for supporting the independent music community!</DIV>",CharlesMolinaMusic,2026-06-30T11:30:04.137+02:00,https://community.spotify.com/t5/Live-Ideas/Feature-Request-Remove-the-5-000-listener-requirement-for/idi-p/7487438,forum
